1.000000000000000021e-02,3.339108832995592024e-01
5.000000000000000278e-02,3.016733721371556709e-01
2.000000000000000111e-01,1.932657577736859311e-01
5.000000000000000000e-01,7.650304862183010535e-02
1.040000000000000036e+00,1.143550804695955581e-04
2.000000000000000000e+00,-4.107144679083123140e-02
5.000000000000000000e+00,-6.941333015091188940e-02
2.000000000000000000e+01,-8.381398872163497993e-02
